Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/reading/page,11827,0,4300,3872.649455770944,134.43780399938987,24901.617397000336,14379.39519742961,103.0669635767235,0.0,4300,4700,4900,5100,5500,5900,6400,6700,7600,24000,25000
,Aggregated,11827,0,4300,3872.649455770944,134.43780399938987,24901.617397000336,14379.39519742961,103.0669635767235,0.0,4300,4700,4900,5100,5500,5900,6400,6700,7600,24000,25000
