Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/reading/page,11338,0,4400,4075.7999304755713,126.13968900041073,7898.497365999901,14278.878638207796,99.77462242847193,0.0,4400,4800,5000,5200,5500,5900,6300,6500,7300,7800,7900
,Aggregated,11338,0,4400,4075.7999304755713,126.13968900041073,7898.497365999901,14278.878638207796,99.77462242847193,0.0,4400,4800,5000,5200,5500,5900,6300,6500,7300,7800,7900
