Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/reading/page,10910,0,4300,4182.696891780755,132.50235200030147,9745.24374199973,14354.798625114574,96.59569148640293,0.0,4300,5000,5400,5700,6400,7100,7600,8000,9100,9600,9700
,Aggregated,10910,0,4300,4182.696891780755,132.50235200030147,9745.24374199973,14354.798625114574,96.59569148640293,0.0,4300,5000,5400,5700,6400,7100,7600,8000,9100,9600,9700
