Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/reading/page,10273,0,1000,1109.53353326361,150.43267700002616,12040.63923800004,14258.115253577338,89.73055183776525,0.0,1000,1200,1300,1400,1700,2000,2200,2500,3400,12000,12000
,Aggregated,10273,0,1000,1109.53353326361,150.43267700002616,12040.63923800004,14258.115253577338,89.73055183776525,0.0,1000,1200,1300,1400,1700,2000,2200,2500,3400,12000,12000
