Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/reading/page,11833,0,2600,2592.7438087179808,188.17269499959366,6466.135533999477,14306.88379954365,104.13897987383126,0.0,2600,2900,3100,3300,3800,4200,4600,5000,5800,6300,6500
,Aggregated,11833,0,2600,2592.7438087179808,188.17269499959366,6466.135533999477,14306.88379954365,104.13897987383126,0.0,2600,2900,3100,3300,3800,4200,4600,5000,5800,6300,6500
